StartTime: 2017-07-31 14:45:39.542
55 steps walking 14 stairs (up and down)
Time(s)	TMin ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
124.927	2 32.600	-0.1714	0.0005	1.1445	10.5591	-11.2915	4.3335	1.9336	13.9966	69.3842	44.1900	570	133	-201	99957	1.14 
124.974	2 32.620	-0.2031	0.0298	1.2319	9.8877	-19.4092	4.9438	2.1478	13.6066	69.5325	44.4800	569	133	-202	99957	1.14 
124.974	2 32.640	-0.1655	0.0469	1.2480	6.5308	-24.5361	7.7515	2.3401	13.0847	69.7302	44.4300	567	132	-202	99957	1.14 
124.990	2 32.660	-0.1475	0.1011	1.3301	1.0986	-24.9023	9.3384	2.4445	12.5354	69.9445	44.2900	564	132	-204	99957	1.14 
124.990	2 32.680	-0.0283	0.1758	1.3027	-1.0986	-35.2783	18.9819	2.5433	11.7664	70.2740	44.4800	559	133	-207	99958	1.14 
125.028	2 32.700	0.0400	0.2939	1.2217	-2.9907	-39.2456	30.3955	2.7081	10.8105	70.8179	44.3800	556	134	-209	99958	1.14 
125.059	2 32.720	-0.2920	0.1807	1.3120	-8.6060	-27.8931	33.7524	2.8015	10.1239	71.4716	44.2400	554	134	-211	99958	1.14 
125.059	2 32.740	-0.4380	-0.1367	1.1221	-11.6577	-20.3857	28.1372	2.6422	9.6680	72.1088	44.4300	551	132	-211	99958	1.14 
125.128	2 32.760	-0.5620	-0.2881	1.0195	-7.2021	-13.1226	16.7236	2.3236	9.5471	72.6196	44.4300	548	132	-212	99958	1.14 
125.143	2 32.780	-0.4512	-0.1299	0.7529	-7.8125	-11.9019	15.5029	2.0599	9.5142	72.9987	44.5700	546	132	-212	99958	1.14 
125.175	2 32.800	-0.3633	0.0923	0.6011	-15.0757	3.5400	24.5361	1.8842	9.7229	73.3667	44.3800	544	132	-212	99957	1.14 
125.175	2 32.820	-0.2534	0.1836	0.6626	-19.8975	20.9351	38.3911	1.8127	10.1569	73.9545	44.2900	541	130	-215	99958	1.14 
125.175	2 32.840	-0.3013	0.0757	0.8765	-15.9302	21.3623	36.6821	1.6864	10.6952	74.7125	44.4800	537	130	-218	99958	1.14 
125.190	2 32.860	-0.3228	-0.1558	1.0225	-5.9204	19.8364	11.0474	1.5161	11.1896	75.1794	44.2900	533	128	-219	99957	1.14 
125.210	2 32.880	-0.3657	-0.3091	1.0874	2.0142	13.4888	-15.8691	1.2854	11.6071	75.1245	44.5700	530	127	-220	99957	1.14 
125.244	2 32.900	-0.3438	-0.3164	1.0845	2.7466	5.6763	-25.3296	1.0272	11.8542	74.7400	44.5700	528	127	-221	99957	1.14 
125.259	2 32.920	-0.2285	-0.1123	0.9878	3.1128	-1.4038	-20.3247	0.8624	11.8982	74.3390	44.5700	525	128	-219	99957	1.14 
125.276	2 32.940	-0.1729	0.0664	0.9497	3.1128	8.1787	-18.2495	0.8405	11.9641	73.9764	44.3800	523	129	-218	99957	1.14 
125.344	2 32.960	-0.1440	0.1353	0.9092	5.7983	3.7231	-24.4751	0.9174	12.0245	73.5205	44.4300	522	130	-218	99957	1.14 
125.376	2 32.980	-0.1973	0.1348	0.9316	9.3384	6.2866	-36.5601	1.0327	12.1344	72.8448	44.2900	526	133	-218	99957	1.14 
125.391	2 33.000	-0.2266	0.0718	0.9185	10.9253	3.4790	-44.8608	1.1206	12.2443	71.9659	44.4800	526	133	-217	99957	1.14 
125.391	2 33.020	-0.1689	0.0640	0.8716	9.5825	1.8921	-46.8140	1.1646	12.2937	71.0321	44.5700	525	133	-216	99957	1.14 
125.391	2 33.040	-0.1606	0.0503	0.9160	7.9346	2.3804	-46.5698	1.1536	12.3541	70.1093	44.2400	528	133	-215	99957	1.14 
125.428	2 33.060	-0.1445	0.0513	0.9204	7.6904	-0.0610	-46.2646	1.1316	12.3541	69.2029	44.4300	533	136	-215	99957	1.14 
125.428	2 33.080	-0.1211	0.0903	0.9136	6.8359	0.1831	-43.7622	1.1206	12.3212	68.3459	44.4800	533	138	-216	99957	1.14 
125.459	2 33.100	-0.0962	0.1099	0.9087	5.9204	2.1362	-43.2129	1.1261	12.2882	67.5220	44.4800	533	141	-217	99957	1.14 
125.459	2 33.120	-0.1079	0.1040	0.9878	5.9204	4.8218	-46.4478	1.1096	12.3157	66.6650	44.3800	532	142	-218	99957	1.14 
125.475	2 33.140	-0.1484	0.1099	1.1025	6.6528	-0.4272	-48.5840	1.0876	12.3267	65.7587	44.6200	538	142	-215	99957	1.14 
125.490	2 33.160	-0.1416	0.1226	1.1211	7.9346	-7.2632	-46.2646	1.0767	12.1783	64.8688	44.4800	544	145	-214	99957	1.14 
125.575	2 33.180	-0.2056	0.1870	1.1470	9.3384	-6.2256	-35.2783	1.1700	12.0355	64.1327	44.5700	546	143	-213	99957	1.14 
125.575	2 33.200	-0.2124	0.2383	1.2207	10.7422	-5.6763	-22.8271	1.3733	11.9366	63.6603	44.3800	549	144	-212	99957	1.14 
125.590	2 33.220	-0.1411	0.1963	1.2559	11.4136	-17.7002	-18.7988	1.6205	11.6510	63.3472	44.2900	551	145	-210	99957	1.14 
125.628	2 33.240	-0.0605	0.0859	1.2417	12.9395	-30.0293	-20.2637	1.8402	11.0687	63.0560	44.5700	552	147	-211	99957	1.14 
125.628	2 33.260	-0.0713	-0.0049	1.2588	14.5264	-26.3672	-29.1748	2.0050	10.4150	62.6440	44.5700	554	149	-212	99957	1.14 
125.628	2 33.280	-0.2246	0.0640	1.2388	18.4937	-21.3623	-29.2969	2.2302	9.9481	62.1442	44.6200	555	150	-213	99957	1.14 
125.644	2 33.300	-0.3232	0.0752	1.2261	17.8223	-17.2729	-23.6816	2.5269	9.6570	61.7267	44.4800	554	151	-210	99957	1.14 
125.675	2 33.320	-0.3721	0.0190	1.1196	14.0381	-18.9209	-17.3950	2.7576	9.3823	61.4301	44.5700	555	150	-210	99957	1.14 
125.691	2 33.340	-0.3916	-0.0654	0.8682	12.0239	-10.3760	-18.9819	2.8674	9.2670	61.1829	44.7200	556	150	-209	99957	1.14 
125.791	2 33.360	-0.3120	-0.1050	0.7134	11.2305	5.4321	-19.2871	2.8894	9.4427	60.9576	44.4300	557	149	-209	99957	1.14 
125.812	2 33.380	-0.3101	-0.0972	0.7407	10.7422	17.8833	-18.0054	2.9004	9.8877	60.7654	44.2900	555	150	-208	99957	1.14 
125.812	2 33.400	-0.3037	-0.0352	0.8115	9.5215	21.9116	-15.3809	2.9388	10.4150	60.6226	44.5700	555	151	-209	99957	1.14 
125.812	2 33.420	-0.2886	0.0356	0.8857	5.4321	18.5547	-8.2397	3.0157	10.9149	60.5457	44.4300	555	152	-209	99957	1.14 
125.812	2 33.440	-0.2715	0.0474	0.9175	-2.4414	16.9067	-3.7842	2.9993	11.3379	60.5841	44.4300	555	153	-209	99957	1.14 
125.828	2 33.460	-0.2231	0.0337	0.9644	-6.4087	17.7002	-2.0142	2.8839	11.7169	60.6775	44.4800	556	155	-207	99957	1.14 
125.843	2 33.480	-0.2383	0.0469	1.0332	-9.1553	16.2354	2.5024	2.7136	12.0740	60.8368	44.5700	558	155	-204	99957	1.14 
125.859	2 33.500	-0.2271	0.0640	1.0234	-12.8784	11.7188	7.7515	2.5049	12.3322	61.1005	44.5700	558	157	-202	99957	1.14 
125.944	2 33.520	-0.1582	0.0835	0.9434	-13.8550	6.4087	13.4277	2.3181	12.4530	61.4685	44.5700	560	157	-201	99957	1.14 
125.975	2 33.540	-0.1909	0.0542	0.9790	-14.2822	6.9580	17.7002	2.1368	12.5464	61.9189	44.7200	560	158	-200	99957	1.14 
125.991	2 33.560	-0.1680	0.0444	0.9766	-14.5264	-3.1128	23.8037	1.9611	12.5189	62.4847	44.7200	561	160	-201	99957	1.14 
125.991	2 33.580	-0.0830	-0.0396	0.8999	-14.6484	-0.9155	22.4609	1.7468	12.3706	63.0890	44.4800	563	164	-203	99957	1.14 
125.991	2 33.600	-0.0957	-0.0713	0.9243	-11.2305	3.3569	21.6064	1.5326	12.3376	63.6658	44.4300	563	165	-204	99957	1.14 
125.991	2 33.620	-0.0928	-0.0688	0.9644	-8.3008	6.1035	18.0054	1.3678	12.3322	64.1986	44.4800	560	165	-204	99957	1.14 
126.006	2 33.640	-0.0933	-0.0615	0.9717	-5.1270	3.4180	15.5640	1.2579	12.3267	64.6490	44.4300	559	163	-202	99957	1.14 
126.006	2 33.660	-0.0903	-0.0483	0.9600	-2.8076	0.5493	16.2354	1.1975	12.2772	65.0775	44.4800	559	161	-200	99957	1.14 
126.044	2 33.680	-0.1172	0.0073	0.9971	-0.5493	1.4648	17.6392	1.2250	12.2113	65.5280	44.4300	559	160	-199	99957	1.14 
126.091	2 33.700	-0.1338	0.0269	1.0425	0.9766	-3.9673	17.7612	1.3129	12.1124	65.9784	44.6200	557	158	-200	99957	1.14 
126.091	2 33.720	-0.1333	0.0244	1.1060	1.8921	-7.7515	18.3716	1.4172	11.9257	66.4233	44.4300	557	158	-197	99957	1.14 
126.175	2 33.740	-0.1313	0.0054	1.1523	1.6479	-10.5591	20.6909	1.5436	11.6510	66.9067	44.5700	556	161	-195	99957	1.14 
126.175	2 33.760	-0.1367	-0.0347	1.2163	-0.8545	-11.1694	17.7002	1.5985	11.3654	67.3682	44.6200	556	162	-194	99957	1.14 
126.190	2 33.780	-0.1553	0.0435	1.2852	-6.2256	-14.9536	12.3291	1.5436	11.0468	67.7142	44.4300	554	160	-195	99957	1.14 
126.190	2 33.800	-0.0332	0.1455	1.2290	-9.1553	-26.0010	16.9067	1.4832	10.4919	68.0493	44.4800	553	157	-196	99957	1.14 
126.208	2 33.820	0.0635	0.2412	1.1855	-9.6436	-28.8696	30.3345	1.4777	9.7668	68.5822	44.5700	549	159	-196	99957	1.14 
126.228	2 33.840	-0.0903	0.2090	1.2549	-14.3433	-20.3857	36.1328	1.4667	9.1736	69.3127	44.5700	547	160	-198	99957	1.14 
126.243	2 33.860	-0.3330	0.0078	1.2212	-19.1040	-11.6577	32.4097	1.2634	8.8550	70.0214	44.4300	545	158	-200	99957	1.14 
126.259	2 33.880	-0.5425	-0.1895	1.1499	-16.7236	-4.3335	23.9868	0.8899	8.8660	70.5927	44.6200	542	161	-201	99957	1.14 
126.290	2 33.900	-0.4912	-0.1138	0.8228	-11.7798	-6.8359	22.3999	0.5878	8.9648	71.0486	44.4800	540	164	-201	99957	1.14 
126.328	2 33.920	-0.3071	0.1245	0.6074	-12.2681	7.9956	38.5742	0.4889	9.2285	71.5924	44.4300	539	166	-202	99957	1.14 
126.328	2 33.940	-0.2051	0.2876	0.5918	-18.4937	25.1465	61.7065	0.6152	9.6954	72.5592	44.5700	535	162	-205	99957	1.14 
126.391	2 33.960	-0.3066	0.2139	0.8159	-22.5830	37.7197	74.9512	0.6976	10.4535	73.8940	44.2900	534	161	-206	99957	1.14 
126.444	2 33.980	-0.3745	0.0918	0.9590	-18.1885	29.0527	72.8149	0.6757	11.1621	75.3278	44.2900	534	162	-205	99957	1.14 
126.444	2 34.000	-0.4390	-0.0791	1.1045	-11.2915	23.1323	55.3589	0.6537	11.7938	76.5198	44.7200	533	162	-204	99957	1.14 
126.444	2 34.020	-0.3667	-0.1348	1.1206	-6.5308	23.9258	43.5181	0.6262	12.3047	77.4207	44.4800	529	158	-205	99957	1.14 
126.444	2 34.040	-0.2539	-0.0884	1.0518	-6.0425	12.2681	49.0723	0.6317	12.6782	78.3270	44.2900	526	154	-207	99957	1.14 
126.444	2 34.060	-0.0767	-0.0342	0.9414	-4.3335	14.5874	54.6875	0.7141	12.8650	79.3488	44.2400	523	152	-208	99957	1.14 
126.475	2 34.080	-0.0435	0.0293	0.8896	-3.2959	15.6250	52.3682	0.8844	13.0408	80.3760	44.4800	522	151	-207	99957	1.14 
126.491	2 34.100	-0.1172	0.0615	0.9048	-4.2114	22.4609	41.2598	1.0382	13.3154	81.2274	44.4800	520	150	-206	99957	1.14 
126.529	2 34.120	-0.1748	0.0757	0.9297	-2.9297	18.5547	30.7007	1.1646	13.6505	81.8152	44.5700	519	147	-203	99957	1.14 
126.529	2 34.140	-0.2134	0.1069	0.9277	-2.6245	17.2119	25.2075	1.2964	13.9746	82.2382	44.4800	518	145	-202	99957	1.14 
126.591	2 34.160	-0.2080	0.1089	0.9277	-2.3193	15.9912	23.4985	1.4282	14.2657	82.5897	44.6200	516	145	-200	99957	1.14 
126.613	2 34.180	-0.1885	0.1074	0.9409	-1.1597	14.0991	22.1558	1.5710	14.5184	82.9193	44.4800	514	144	-199	99957	1.14 
126.613	2 34.200	-0.1533	0.0957	0.9473	-1.7090	14.2822	17.4561	1.6919	14.7272	83.1885	44.4300	515	143	-201	99957	1.14 
126.645	2 34.220	-0.1343	0.1089	0.9521	-1.2207	13.5498	10.9253	1.7853	14.9084	83.3313	44.4300	516	142	-203	99957	1.14 
126.645	2 34.240	-0.1357	0.0913	0.9917	-0.1831	13.0615	3.8452	1.8512	15.0787	83.3368	44.7200	516	141	-204	99957	1.14 
126.660	2 34.260	-0.1729	0.0767	1.0757	0.8545	9.6436	-2.9907	1.8842	15.2216	83.2050	44.3800	516	141	-201	99957	1.14 
126.691	2 34.280	-0.1875	0.0879	1.0962	1.0376	3.3569	-9.2773	1.8842	15.2545	82.9193	44.5700	514	140	-199	99957	1.14 
126.730	2 34.300	-0.2427	0.1533	1.1206	0.9155	0.4883	-8.8501	1.9006	15.2435	82.5787	44.4300	512	140	-197	99957	1.14 
126.730	2 34.320	-0.2412	0.2202	1.1797	3.7231	5.3711	-3.1738	2.0105	15.2435	82.3206	44.4800	513	142	-195	99957	1.14 
126.808	2 34.340	-0.2622	0.1821	1.3193	6.7139	-10.0708	-1.3428	2.1918	15.1392	82.1393	44.2400	514	142	-193	99957	1.14 
126.829	2 34.360	-0.1094	0.0117	1.2300	8.5449	-25.2686	-5.3101	2.3401	14.6283	81.9415	44.4800	517	140	-192	99957	1.14 
126.845	2 34.380	-0.1724	-0.0723	1.2671	10.8643	-17.2119	-14.8926	2.4060	14.1284	81.5955	44.7200	519	138	-191	99957	1.14 
126.845	2 34.400	-0.2900	0.0435	1.2266	15.9302	-14.5264	-13.8550	2.5818	13.7988	81.1835	44.4800	520	137	-191	99957	1.14 
126.845	2 34.420	-0.4019	0.0820	1.2148	16.0522	-15.9302	-9.5215	2.8619	13.5406	80.8209	44.7200	519	139	-191	99957	1.14 
126.845	2 34.440	-0.5127	0.0723	1.1006	10.6201	-22.5830	-5.1270	3.1036	13.2385	80.5353	44.2900	520	140	-191	99957	1.14 
126.876	2 34.460	-0.4995	-0.0532	0.8955	7.8125	-14.9536	-11.7798	3.2080	13.0737	80.2167	44.4800	521	140	-193	99957	1.14 
126.891	2 34.480	-0.3975	-0.1055	0.7373	9.2773	-3.4180	-19.2261	3.1915	13.1342	79.7772	44.4800	522	140	-194	99957	1.14 
126.907	2 34.500	-0.2983	-0.1484	0.6909	13.3667	8.9722	-21.6064	3.1641	13.3594	79.3213	44.4800	521	141	-194	99957	1.14 
126.907	2 34.520	-0.2515	-0.1411	0.7217	15.0757	16.5405	-21.7896	3.1915	13.7384	78.8708	44.3800	521	142	-196	99957	1.14 
126.992	2 34.540	-0.3423	-0.0273	0.8555	12.2070	20.3857	-20.4468	3.2684	14.2712	78.3929	44.3800	522	142	-197	99957	1.14 
126.992	2 34.560	-0.3628	0.0195	0.8862	6.7139	15.6250	-17.5781	3.3234	14.7162	77.9535	44.2900	523	141	-194	99957	1.14 
127.030	2 34.580	-0.3389	0.0630	0.9668	0.1221	16.6626	-17.2729	3.2849	15.1392	77.5305	44.5700	525	141	-191	99957	1.14 
127.045	2 34.600	-0.3042	0.0923	1.0049	-4.5776	13.4888	-14.0991	3.1641	15.4797	77.1515	44.4800	529	140	-187	99957	1.14 
127.045	2 34.620	-0.2769	0.0840	0.9575	-5.7373	8.2397	-11.7798	3.0048	15.6995	76.8329	44.5700	531	140	-184	99957	1.14 
127.077	2 34.640	-0.2300	0.0669	0.9155	-5.2490	5.1270	-7.8735	2.8729	15.8148	76.5912	44.5700	533	140	-183	99957	1.14 
127.077	2 34.660	-0.2144	0.0454	0.9126	-7.2632	9.9487	-3.5400	2.7191	15.9247	76.4484	44.4300	534	140	-184	99957	1.14 
127.092	2 34.680	-0.2778	0.0254	0.9287	-8.5449	3.7842	3.7231	2.5598	16.0730	76.4319	44.4800	535	139	-186	99957	1.14 
127.092	2 34.700	-0.2158	0.0151	0.8701	-9.8877	8.5449	6.3477	2.3895	16.1334	76.5143	44.2900	535	138	-187	99957	1.14 
127.161	2 34.720	-0.1953	-0.0332	0.9097	-8.9111	5.0659	9.3384	2.2192	16.2268	76.6681	44.4300	536	139	-188	99957	1.14 
127.314	2 34.740	-0.1592	-0.0547	0.9512	-6.4087	5.1270	8.3008	2.0490	16.2598	76.8274	44.7200	536	142	-187	99957	1.14 
127.361	2 34.760	-0.1255	-0.0654	0.9761	-3.4790	5.9814	8.1177	1.9446	16.2708	76.9757	44.4300	534	144	-185	99957	1.14 
127.361	2 34.780	-0.1060	-0.0562	0.9575	-0.5493	6.2256	9.2163	1.8951	16.2708	77.1350	44.2400	534	144	-186	99957	1.14 
127.361	2 34.800	-0.1343	-0.0107	1.0029	1.6479	7.8125	10.6201	1.9226	16.3037	77.3108	44.6200	536	144	-185	99957	1.14 
127.361	2 34.820	-0.1597	0.0366	1.0728	3.2349	5.3711	14.0991	2.0380	16.3257	77.5305	44.4300	535	144	-184	99956	1.15 
127.361	2 34.840	-0.1724	0.0967	1.1216	3.7842	-4.8218	20.3247	2.2412	16.2213	77.8436	44.4800	535	144	-184	99956	1.15 
127.361	2 34.860	-0.1763	0.0850	1.1216	3.6621	-5.0659	22.3389	2.4664	15.9906	78.2227	44.2400	535	144	-184	99956	1.15 
127.361	2 34.880	-0.2144	0.0103	1.1846	1.2817	-9.2163	17.8223	2.6202	15.7544	78.5687	44.4800	535	144	-183	99956	1.15 
127.361	2 34.900	-0.1528	0.0034	1.2349	-4.6387	-16.8457	13.0005	2.6147	15.3973	78.7939	44.4800	534	143	-183	99957	1.14 
127.361	2 34.920	-0.0635	0.0864	1.2700	-9.4604	-22.8271	17.1509	2.5159	14.8480	79.0137	44.2400	537	143	-180	99957	1.14 
127.376	2 34.940	-0.0903	0.2212	1.2949	-17.1509	-30.5786	22.9492	2.4060	14.1449	79.3652	44.4300	539	143	-178	99957	1.14 
127.376	2 34.960	-0.3569	0.0737	1.2520	-22.1558	-23.2544	17.8223	2.1478	13.5956	79.6893	44.4300	538	143	-179	99957	1.14 
127.477	2 34.980	-0.5103	-0.2114	1.1616	-23.0713	-12.6343	0.6104	1.6425	13.3429	79.7607	44.4800	531	143	-182	99957	1.14 
127.492	2 35.000	-0.6792	-0.1953	1.0796	-16.9678	-6.8970	-5.5542	1.0822	13.3978	79.6069	44.6200	528	142	-188	99957	1.14 
127.492	2 35.020	-0.6294	0.0020	0.7822	-14.8926	-5.4321	6.8970	0.7690	13.5406	79.5026	44.5700	526	142	-192	99957	1.14 
127.492	2 35.040	-0.3867	0.2075	0.6104	-18.1274	7.8735	27.0386	0.6976	13.7494	79.7003	44.3800	525	141	-193	99957	1.14 
127.530	2 35.060	-0.2451	0.2778	0.6655	-23.3765	16.9067	41.0767	0.7251	14.0955	80.2716	44.4300	525	143	-194	99957	1.14 
127.530	2 35.080	-0.3091	0.1167	0.8198	-20.2026	24.3530	38.5742	0.6537	14.5789	80.9473	44.4300	524	145	-194	99957	1.14 
127.545	2 35.100	-0.3901	-0.0513	0.9082	-13.0005	21.7896	31.6162	0.5493	15.1007	81.5405	44.3800	522	146	-193	99957	1.14 
127.561	2 35.120	-0.4238	-0.1128	0.9990	-8.3008	26.3062	27.0386	0.4559	15.6555	82.0239	44.4800	519	146	-194	99957	1.14 
127.576	2 35.140	-0.3403	-0.1069	0.9751	-7.9346	12.5122	29.1138	0.3845	16.0620	82.5018	44.4300	519	145	-194	99957	1.14 
127.645	2 35.160	-0.2715	-0.0171	1.0010	-5.1270	14.0991	33.3252	0.4010	16.3586	83.0511	44.4300	519	144	-192	99957	1.14 
127.708	2 35.180	-0.2476	0.0234	1.0010	0.1831	7.3242	27.6489	0.5438	16.5399	83.5455	44.2900	519	144	-191	99957	1.14 
127.709	2 35.200	-0.2490	0.0908	0.9404	2.6245	4.3945	21.6064	0.7690	16.6058	83.8916	44.5700	519	144	-191	99957	1.14 
127.709	2 35.220	-0.2710	0.0806	0.9307	1.6479	6.4087	16.6626	0.9778	16.6882	84.1168	44.4800	519	143	-191	99957	1.14 
127.709	2 35.240	-0.2827	0.0635	0.9214	-0.1831	5.4321	13.4888	1.1206	16.8036	84.2596	44.4300	520	143	-192	99957	1.14 
127.710	2 35.260	-0.2534	0.0552	0.9092	0.0000	4.5776	10.6812	1.2085	16.8860	84.3365	44.4300	521	143	-193	99957	1.14 
127.730	2 35.280	-0.2104	0.0571	0.8843	0.8545	5.0049	7.8125	1.2964	16.9354	84.3750	44.6200	522	144	-194	99957	1.14 
127.745	2 35.300	-0.2002	0.0703	0.8813	2.1973	5.9204	3.0518	1.3843	16.9958	84.3256	44.4800	519	144	-193	99957	1.14 
127.761	2 35.320	-0.1704	0.0684	0.8667	2.4414	8.2397	-2.5024	1.4612	17.0563	84.1663	44.4300	517	141	-193	99957	1.14 
127.845	2 35.340	-0.1904	0.0552	0.9121	2.5635	7.9346	-9.5825	1.4941	17.1606	83.8806	44.3800	516	138	-192	99957	1.14 
127.861	2 35.360	-0.2085	0.0376	0.9717	3.4790	6.3477	-18.5547	1.4667	17.2375	83.4302	44.3800	516	137	-191	99957	1.14 
127.877	2 35.380	-0.2324	0.0303	1.0630	4.6997	1.0986	-25.4517	1.4117	17.2540	82.8204	44.5700	519	138	-191	99957	1.14 
127.908	2 35.400	-0.2681	0.0825	1.1030	5.4321	-3.7231	-29.8462	1.3513	17.1661	82.1008	44.3800	520	140	-192	99957	1.14 
127.908	2 35.420	-0.2681	0.1494	1.0464	8.1787	-4.5166	-28.7476	1.3623	17.0288	81.3483	44.2900	521	141	-191	99957	1.14 
127.930	2 35.440	-0.3096	0.2056	1.2368	14.2212	-4.0283	-22.9492	1.5271	16.9574	80.6891	44.4300	525	141	-190	99957	1.14 
127.930	2 35.460	-0.2017	0.1851	1.3604	18.1274	-21.9727	-16.4185	1.8292	16.6003	80.1727	44.3800	527	142	-190	99957	1.14 
127.930	2 35.480	-0.0850	0.0547	1.3052	18.3105	-37.2925	-14.0381	2.1423	15.8148	79.7772	44.4300	528	142	-189	99957	1.14 
127.961	2 35.500	-0.1826	-0.0361	1.2744	18.7988	-31.6772	-25.8789	2.3291	15.0183	79.2334	44.4800	530	144	-191	99957	1.14 
127.977	2 35.520	-0.4238	0.0703	1.2598	26.0620	-17.8833	-26.1841	2.6312	14.5734	78.5742	44.7200	531	145	-192	99956	1.15 
127.992	2 35.540	-0.5977	0.1709	1.2544	22.1558	-26.1230	-15.4419	3.0762	14.2877	78.0249	44.4300	532	142	-191	99956	1.15 
128.092	2 35.560	-0.5679	0.0288	1.0068	17.3340	-27.0996	-8.2397	3.4222	13.8922	77.6788	44.4800	534	142	-191	99957	1.14 
128.114	2 35.580	-0.4434	-0.0601	0.7056	15.9912	-17.6392	-10.0098	3.6475	13.6835	77.3822	44.2900	535	144	-189	99957	1.14 
128.114	2 35.600	-0.3330	-0.1528	0.6040	16.7236	0.1831	-18.9819	3.7354	13.7988	77.0361	44.4800	536	145	-187	99956	1.15 
128.114	2 35.620	-0.2656	-0.1860	0.6172	18.9819	14.8926	-23.5596	3.7463	14.1339	76.6241	44.4300	537	145	-186	99956	1.15 
128.114	2 35.640	-0.3145	-0.1011	0.7642	17.2729	24.3530	-19.7144	3.8068	14.6832	76.2177	44.4800	539	145	-184	99956	1.15 
128.131	2 35.660	-0.3940	0.0137	0.9082	12.3901	16.2354	-8.3618	3.9880	15.2051	75.9375	44.4300	539	145	-184	99956	1.15 
128.131	2 35.680	-0.3887	0.1187	0.9478	3.1738	15.6860	0.1221	4.1364	15.6006	75.8386	44.4300	538	145	-184	99956	1.15 
128.161	2 35.700	-0.4019	0.1558	1.0156	-4.5166	13.8550	0.1221	4.1528	15.9741	75.7837	44.4800	541	143	-182	99956	1.15 
128.177	2 35.720	-0.3774	0.1592	0.9980	-7.2632	9.2773	-0.5493	4.0924	16.2378	75.7233	44.4800	542	142	-179	99956	1.15 
128.246	2 35.740	-0.3369	0.1011	0.9873	-8.5449	3.4790	0.7935	3.9661	16.3806	75.6683	44.4800	544	142	-181	99956	1.15 
128.277	2 35.760	-0.3105	0.0552	1.0112	-9.9487	-0.6104	5.9814	3.8013	16.4136	75.6958	44.4800	546	143	-180	99956	1.15 
128.293	2 35.780	-0.2520	-0.0024	0.9961	-9.9487	-6.4087	14.0991	3.6255	16.2982	75.8826	44.4300	550	143	-179	99956	1.15 
128.293	2 35.800	-0.1953	-0.0718	0.9141	-11.1694	-5.3101	18.0054	3.4222	16.1005	76.2122	44.4300	549	143	-178	99956	1.15 
128.293	2 35.820	-0.1821	-0.0840	0.9043	-11.1084	0.4883	16.7847	3.1915	15.9961	76.5582	44.3800	547	145	-176	99956	1.15 
128.309	2 35.840	-0.1753	-0.0405	0.8999	-10.7422	3.0518	15.9302	2.9828	15.9576	76.8658	44.5700	546	147	-175	99956	1.15 
128.330	2 35.860	-0.1758	-0.0322	0.8955	-8.6060	4.0283	15.1367	2.8235	15.9467	77.1570	44.3800	545	147	-174	99956	1.15 
128.346	2 35.880	-0.1738	-0.0273	0.9331	-4.6997	2.8076	14.0991	2.7246	15.9467	77.4152	44.6200	548	146	-174	99956	1.15 
128.393	2 35.900	-0.1553	-0.0557	0.9331	-2.3193	1.0986	12.0239	2.6642	15.9027	77.6514	44.3800	551	144	-177	99956	1.15 
128.461	2 35.920	-0.1738	-0.0635	0.9619	0.1831	-0.0610	10.1318	2.6367	15.8368	77.8491	44.4300	552	142	-179	99956	1.15 
128.477	2 35.940	-0.1890	-0.0200	0.9946	2.3804	-3.5400	9.3384	2.6587	15.7214	78.0029	44.4800	553	141	-180	99956	1.15 
128.477	2 35.960	-0.2178	0.0327	1.0342	3.6011	-8.5449	12.4512	2.7631	15.5237	78.1787	44.2900	552	140	-178	99956	1.15 
128.477	2 35.980	-0.1914	0.0366	1.0269	5.6152	-12.8784	13.9160	2.9224	15.2216	78.3984	44.5700	552	138	-176	99956	1.15 
128.477	2 36.000	-0.2725	0.0024	1.1665	6.4087	-13.9160	7.6294	3.0707	14.9634	78.5522	44.6200	552	136	-175	99956	1.15 
128.492	2 36.020	-0.2119	-0.0244	1.1968	5.1270	-17.6392	-1.4648	3.1421	14.5734	78.5248	44.6200	551	136	-175	99956	1.15 
128.492	2 36.040	-0.1499	0.0420	1.2061	3.7842	-27.0996	1.2817	3.1915	14.0405	78.4369	44.7200	550	136	-175	99956	1.15 
128.545	2 36.060	-0.0156	0.1543	1.1543	0.0610	-28.7476	12.0850	3.2739	13.3154	78.5138	44.4300	550	137	-176	99955	1.15 
128.561	2 36.080	-0.0454	0.2617	1.1885	-5.8594	-24.9023	22.7051	3.3673	12.6178	78.8159	44.5700	550	138	-178	99955	1.15 
128.577	2 36.100	-0.2100	0.1519	1.2036	-10.1929	-24.2310	20.6909	3.3508	12.0410	79.1675	44.4300	552	139	-179	99956	1.15 
128.592	2 36.120	-0.3135	-0.0381	1.1592	-11.9629	-15.6250	7.4463	3.1476	11.6455	79.3433	44.2400	550	138	-179	99956	1.15 
128.614	2 36.140	-0.4600	-0.1167	1.2144	-9.4604	-9.5215	0.1831	2.8510	11.5137	79.3158	44.4300	549	138	-180	99955	1.15 
